,class,tweet
10621,0,being a control freak... it's like mental therapy to do stuff like Ann's.
10622,0,I hate doing laundry PERIOD
10623,0,hate MobileMe...but I host my website on there...
10624,0,I hate the nod drivin. I got it about -10 in here & tryin 2 stay btwn the lines. Jesus help me!
10625,0,Yeah  send me ur Wii number and Kart number. Ill send you mine. I will be happy to hand u ur ass in some Kart soon.
10626,0,Unfortunately it's just beginning.  I hate winter too.
10627,0,I HATE my white trash christmas outfit its terrible i look terrible and fat in it.  I dont know if i can do it.
10628,0,are we going to see u in 2 wks?  Sorry life sucks (move to Fla! you know it would be fun)
10629,0,finally someone reviews Death Proof and understands the film and why it's fucking awesome.
10630,0,You have to work tomorrow... sucks. balls. are you working today?
10631,0,damn how much did we end up with on the ground?
10632,0,Are you saying it's a gift for people you feel little emotion for cuz I gave some to @ggilmore and he's my private dick... detective!
10633,0,damn....I'm totally food aroused right now. HOT!
10634,0,headed back to NC Thursday. Today DC American History Museum. I'll be the extra fat one in too small jeans. ah holidays...
10635,0,I will vent/blog/whine about my poor character judgment skills  and ponder all the jollities a divorce has to offer. And be emo.
10636,0,Like Dick Cheney has an issue maybe?
10637,0,I haven't seen the movie but I read the book and sobbed. But I already know I'm a nerd.
10638,0,You're content coz you have The Kooks!!! They're so damn feel good!
10639,0,Weird. I read online that they helped. It could be this kind of apple too  they are pretty sweet. DAMN!
10640,0,thanks! Sucks.. Its hard for me to let go of players that have been on the team since i started watching lol
10641,0,no prob.. that's a good point! =( man this sucks...
10642,0,you're so lucky! Then again its understandable with the weather over there. Still lucky. I hate school =(
10643,0,I'm finally beginning to think that maybe I'm not so alone out here in nerd-land =)
10644,0,Oh lots of them.  I mostly want the snow to look at and play in here.  Not big into skiing or boarding :P I'm a total loser!
10645,0,damn!! man tell me her name :D
10646,0,because someone that im not friends with anymore bought the shoes that i want just to piss me off. but im better now.
10647,0,that sucks just saying ~*Krystle*~
10648,0,Well I'm sure you'll feel better w a little Jizz in your pants over Heath. BTW  Jizz was so NOT this year's Dick in a Box!
10649,0,will have 0the radio on Monday 4 all ur favorite Xmas tunes! paybks r a bitch and so am i. *Kate Souter*
10650,0,fucking beautiful shoes.
10651,0,i'm giving you a heart cuz i'm assuming this is me and byron  if not i hate u but here &lt;3
10652,0,Cool buddy!  @tomvenuto 's new book The Body Fat Solution gets released on Thursday if you can help let me know
10653,0,Yo Scott  @tomvenuto is launching Body Fat Solution book on Friday...  Any chance you can mail that day my friend?
10654,0,and people are always telling me they hate research ha ;)
10655,0,sucks your sick on X-mas.  Hope you're feeling better.  Drink lots of egg nog...  w/ RUM!
10656,0,#NAME?
10657,0,Pause and type quick notes  then edit at the end. I'd use a recorder but I hate transcribing. It's really helped my typing speed.
10658,0,it's colder here. I hate snow.
10659,0,sucks that the Source link is wrong
10660,0,#NAME?
10661,0,finally it took too damn long
10662,0,I love fat albert!
10663,0,but is it colder than penguin pussy?
10664,0,At least I didn't get the candles that I stole...stolen.  I lucked out. The case of Fat Boys was also popular this year.
10665,0,marerockcity fuck yes!  That's great have a safe drive
10666,0,I'm so dropping the ball today homie. I'm like damn near dead  I'm so tired. Reschedule??? Sowwwyyyy
10667,0,i know you hate cold weather  but if you get to see snow in indy  i will be jealous! i haven't seen snow in foreverrr.
10668,0,safe travel tomorrow..back to reality--it sucks  I know..
10669,0,damn..impressive
10670,0,good morning Alexa!  Go kick some ass!!
10671,0,I could NEVER hate YOU!  :-)
10672,0,yeah. time zones are a bitch.
10673,0,whoa you said cunt.. that kinda turned me on ;)
10674,0,awwww im sorry to hear i know you and steph were so excited to move too :( i hate your neighbors sooo much!!!
10675,0,don't hate!
10676,0,Believe me most domainers HATE parking their domains. What evidence do you have supporting your allegations?
10677,0,a friend of mine in history class. He's the best friend of the (closet) gay guy that wants to go out with me.
10678,0,we say the same things cause we're fucking cool. You know how we roll. Love you like a fat kid loves cake.
10679,0,Michelle is laughing her ass off as I am currently telling her the stories of last night.
10680,0,thanks! this is the only thing that sucks about tourns.. playing 3 long grinding session for nothing.
10681,0,yo yo. so  i emaled you about the 30th you study nerd.  :-)  let me know if that works!  xoxo
10682,0,fuck yes.
10683,0,GOOD. YOU'RE FLOODING MY INBOX LIKE THE CEDAR RIVER IN JUNE. BITCH I DON'T KNOW YOUR LIFE.
10684,0,omg omg omg I am SO happy to see you on here! We're gonna have some fucking kickass fun. Fasten your seatbelt pussycat.
10685,0,I personally hate all of Narrow Stairs. However  the Hold Steady is great  you're right.
10686,0,The commercials are just so damn cute! Haha.
10687,0,i have a headache too... hate having head aches...
10688,0,What kind of math are you studying?  Just curious.  (I'm a nerd I guess...)
10689,0,ha! not the stomach ache part the big and fat part
10690,0,Haha  fat chance! Night! LoveLoveLove!
10691,0,damn right I'm interested. I run beastsoftheeast.com
10692,0,damn! I guess... Well... Cough cough... I... *smiling*
10693,0,Fucking brilliant mate! Well done.
10694,0,I can't believe you're still having Internet issues.  Pain in the ass!
10695,0,Damn that sounds good.  I love hush puppies!
10696,0,why you being so emo?!
10697,0,congratu-fucking-lations  miss jenna!
10698,0,Dick Rydeeeerrrrssss
10699,0,Episode 4 fuck boy
10700,0,i wish i didn't own it  it just takes up space here...i haven't even ever unboxed it  i hate games :P (jk  jk)
10701,0,Don't hate me. I bought the Coldplay EP.
10702,0,i hate planes...just try to sleep. Have a safe trip!
10703,0,ouch that sucks.. Sorry I wouldn't even know of one in Cleveland.  I will stick with guitars.
10704,0,i agree  tooooo damn cold!
10705,0,so u hate christmas 2?
10706,0,Damn - I'm really in trouble now. But I always like to take risks and clearly this is going to be one for me...Thx for checkin!
10707,0,Yes... think about how many 32 oz cups of poison were sold this morning  2go with hearty breakfasts of fat & carbs.
10708,0,sounds great  what time should I be there? Oh  I hate garlic  can u leave it off my broccoli? Kthxbai &#58389;
10709,0,Hey Mr.B!  I'm having a nerd fest at the moment playing w/ my new Google Chrome.  How's life with you?
10710,0,There are a few good knitting videos on Youtube. A combo of those  Stitch n Bitch  and nice neightbor ladies taught me :)
10711,0,Jealous. Want. (But getting to places sucks so bad right now.)
10712,0,don't hate!
10713,0,haha  i only buy candles that smell like cupcakes... or cookies... i'm so fat.
10714,0,ha ha ha ha damn good :D
10715,0,I was *sure* I told you both at the wedding...Damn that open bar!
10716,0,its fucking terrible my friend and I left
10717,0,Nope. I fell on my ass on the way home.
10718,0,it is our wedding anniversary today.  He got me NOTHING. Not even a damn card. So he should go and get me donuts!  LOL
10719,0,oh man. You would love(or hate) my bacon chocolate.
10720,0,"re:magpie  yeah  like I want to piss off everyone following me on Twitter for whatever they decide to send me ""up to...."""
10721,0,I had planned to pick up the kids early  but I'm sitting on my ass now surfing the net...
10722,0,"do you really make them ""guzzle"" cum?"
10723,0,Make Jon do his own damn homework... or you should at least get an honorary degree when he graduates...LMMFAO
10724,0,not disagreeing. just sick of mid-major whining. yep  situation sucks. whining doesn't help nor prove a BCS team is undeserving
10725,0,i am pro-Gator  not anti-anyone else. i just hate when people are asinine jerks. :)
10726,0,I hate that road. crappy. Reminds me of Joburg. And then every1 is angry when they hit Sir Lowry's pass. . kuck
10727,0,whore! happy putin day! You think putin is half as hard to kill as rasputin? get it? fuck. I'm funny.
10728,0,don't you just hate working that early  i hate it with a passion.
10729,0,! Jingle fucking Bells ! How is Christmas next wk?  Where does the time go?
10730,0,"HEY. No ""fuck beans.""  It's Friday. Get your party pants on  dude."
10731,0,Doesn't he look a little like a more masculine  less crackhead version of Andy Dick?
10732,0,@joeschmitt Hey  thanks~ I missed you too! I didn't get ANY cock* in my face for New Year's.  (*fvrd)
10733,0,Awesome. Wouldn't have been near as funny w/o his contagious laughter or all the ass authorities making comments...
10734,0,You hate France? Are you there now? Why? Is it French boy?
10735,0,damn  we're in a tight spot
10736,0,that new almost law sucks. I understand wanting to protect  but we aren't Chinese imports!
10737,0,lol  that's what i do. i HATE wearing jeans at home  plus the ankles get all cold and wet cause of the snow!
10738,0,lol  she fell a couple of times and i already kind of hate the walking thing... i can tell i'm gonna LOVE running. haha.
10739,0,That sucks. Hope you feel better soon.
10740,0,well that just sucks no matter how you look at it! Try & have a good day..
10741,0,"that is screwed up u set their ass straight! Tell them u will send them a free ""dvd"" w/ their order..haha"
10742,0,Checking their catalogue now and damn that a fine list of products they have.
10743,0,before i click on your link there  i just want to say that i am who i am and if that offends  ive done my fucking job. =)
10744,0,"well  i don't get out to places like that much. the ""big ass"" burger should have been the first clue to the lever of classy tho."
10745,0, i remember as a kid i use to love this serial and sofa cum bed episode was the discussion topic next day in school
10746,0,overall  biz/mktg/PR but still toward the beginning - lot of basic 101s. The one i hate is art. odd since i'm an artistic type
10747,0,- trying to remember the on-shore fields from late 90's - Bu Hasa  Habshan - damn! cannot remember the rest - good times!
10748,0,bollocks fuck tits wank cunty cunter.......there you go now I'm worse than you....should buy you a few more naughty words....
10749,0,thanks :)  but damn  i need to work on this!! you're the second person in a span of 7 days who's told me i'm unlike me :|
10750,0,FUCK I'M FOLLOWING HIM NOW STFU haha
